baseMean log2FoldChange lfcSE stat pvalue padj
Solyc09g065850.4.1.1 1581.23974805515 4.02286250563421 0.314686345518615 12.7837211970681 2.02160654552483e-37 8.12345833836509e-34
Solyc10g018150.2.1.1 418.570300554533 -6.20693706344222 0.489064545823686 -12.6914476145239 6.59553313927747e-37 2.5350648526589e-33
Solyc11g071740.2.1.1 9682.87480807162 3.53111766488878 0.28095845072008 12.5681133841632 3.16179036658087e-36 1.16463230740353e-32
Solyc02g091990.3.1.1 1439.39749546611 3.92848282969997 0.315349423713993 12.4575551254627 1.27210973980741e-35 4.49833269312776e-32
Solyc01g090810.4.1.4 1067.25228230943 4.76311163162589 0.386045194364976 12.3382228328498 5.63867539184305e-35 1.91721469486577e-31
Solyc01g108240.4.1.1 7557.0576682304 4.18977386466251 0.340006241180565 12.3226381083913 6.84188555153046e-35 2.24016003115536e-31
Solyc03g083998.1.1.1 966.367852387122 5.37766894291614 0.437982212734342 12.2782815981113 1.18488256010979e-34 3.74097046290663e-31
Solyc03g083996.1.1.2 1712.01186009978 4.98248548090215 0.407263758864452 12.2340507164067 2.04481443891102e-34 6.23337002907073e-31
Solyc06g053510.3.1.1 790.328237041062 5.12770238861653 0.421659483984192 12.1607661712378 5.02848436092361e-34 1.48177700986243e-30
Solyc01g105880.4.1.7 471.350250323195 4.61823068497788 0.383094976874033 12.0550541347777 1.82412605984535e-33 5.20187793769383e-30
Solyc05g053170.3.1.2 1491.38019933185 4.65164437291389 0.386989175421792 12.0200891093244 2.78670776021671e-33 7.69854144145118e-30
Solyc07g017880.5.1.4 869.798949590101 -4.77452495961339 0.397366177386756 -12.0154286683699 2.94836725284198e-33 7.89831849251483e-30
Solyc12g005700.2.1.3 425.523178896345 4.60629155187512 0.38446067023607 11.9811775520412 4.45943972488762e-33 1.15949367646835e-29
Solyc04g007750.5.1.2 5729.1800877487 4.88684108452078 0.408334594658699 11.9677371166785 5.24393591360218e-33 1.32451333305764e-29
Solyc06g067860.3.1.3 1242.57642329958 -4.11050714471641 0.345409919087022 -11.9003737807565 1.17818257832384e-32 2.8931909575434e-29
Solyc05g011970.3.1.4 2379.1030058615 -3.74969844309692 0.31723997662062 -11.8197538754111 3.08587275267902e-32 7.37298402581307e-29
Solyc07g007755.2.1.1 518.435184359245 5.7712773086069 0.492530534366413 11.7176030843063 1.03560742493997e-31 2.40923166281495e-28
Solyc12g088760.1.1.1 1210.80395525038 -4.31714076921769 0.37103863690206 -11.6352863013489 2.72673665282573e-31 6.18081282871162e-28
Solyc10g009310.5.1.2 884.722986600686 -5.21810125273245 0.448793578744453 -11.6269516763823 3.00642871577846e-31 6.64443294402408e-28
Solyc10g050970.1.1.1 2478.69492654292 4.06939498321285 0.350516315971721 11.60971628933 3.67834028875492e-31 7.93112967187319e-28
Solyc07g047827.1.1.2 657.220634036878 -4.58742593055169 0.399450474341541 -11.4843421781227 1.58134506881717e-30 3.32846781234867e-27
Solyc04g007790.3.1.2 463.745396966892 4.42150191984715 0.385489573940877 11.4698352919015 1.87014898760064e-30 3.75742683979225e-27
Solyc12g009220.2.1.2 3103.80944517147 3.79306517890127 0.330692328798284 11.4700730817828 1.86501712140554e-30 3.75742683979225e-27
Solyc06g053510.3.1.7 421.888459121357 5.12898997280126 0.44774586852215 11.4551363471655 2.21614252252398e-30 4.35363660930416e-27
Solyc04g081860.3.1.1 330.853012044922 -6.04819241295154 0.529220661442248 -11.4284888206534 3.01306777751618e-30 5.79052675512529e-27
Solyc03g098030.3.1.7 679.876568774184 -5.15080980012534 0.45684880563173 -11.2746487166642 1.75076016346917e-29 3.29303086662053e-26
Solyc05g046000.4.1.4 376.906878196461 -5.40030132005062 0.481451708590712 -11.2167040301055 3.3762021528405e-29 6.21804997744914e-26
Solyc05g006850.4.1.1 913.699390526025 -4.46602026355134 0.401975737545217 -11.1101736906421 1.11941564711911e-28 2.0195857439239e-25
Solyc03g090990.1.1.1 442.623098728601 -7.60748586025431 0.687001859027422 -11.0734574590877 1.68761272115592e-28 2.98380054776694e-25
Solyc01g105880.4.1.6 402.000313661069 4.7851467290614 0.433883228165695 11.0286510711449 2.78003474469812e-28 4.81889042226565e-25
Solyc06g060870.1.1.1 299.594306612551 4.57849330753336 0.415778601638186 11.0118541201829 3.35036780376256e-28 5.69581855684658e-25
Solyc03g116060.5.1.3 723.190896814977 -5.01425954382203 0.456735515388336 -10.9784752332183 4.85041374022115e-28 8.0903986014485e-25
Solyc11g067330.1.1.1 401.170557175067 -4.62886622691776 0.422105991022844 -10.9661230244592 5.56058841009324e-28 9.10319809661987e-25
Solyc05g011970.3.1.5 3253.94649254018 -3.70175008458119 0.337874025805489 -10.9560066825387 6.21830887757728e-28 9.99485744917208e-25
Solyc01g108860.3.1.1 4393.57666201853 -3.95434329190314 0.361227766779519 -10.9469527416389 6.87207104514734e-28 1.08484231536457e-24
Solyc03g093060.1.1.1 315.538267206103 -7.66030198058505 0.704361118172923 -10.8755321424548 1.50773407998892e-27 2.33838975216246e-24
Solyc01g105880.4.1.4 308.946347603748 4.70070694912517 0.43260198003951 10.8661244423704 1.67151224425628e-27 2.54770167118944e-24
Solyc06g073165.2.1.1 24344.0273519625 -4.181210238338 0.386405128091754 -10.8207938620969 2.74390269091762e-27 4.11134287432526e-24
Solyc03g093070.1.1.1 283.611565509961 -5.91869104869228 0.547186914555783 -10.8165800227463 2.87298788747381e-27 4.23301247027245e-24
Solyc09g065850.4.1.3 898.657744419776 3.90491337437083 0.362254166378181 10.7794850599295 4.30287747544773e-27 6.23585700757387e-24
Solyc11g005320.1.1.1 427.139371717206 -4.36297420453073 0.405512750026662 -10.759154192424 5.36603999984295e-27 7.65119409848575e-24
Solyc02g076920.3.1.1 409.546547291695 -4.75475677294744 0.446614215635396 -10.6462280117592 1.81574120791113e-26 2.54788841274552e-23
Solyc01g108860.3.1.3 8425.55284370665 -3.83084019375454 0.360005129017488 -10.641071154207 1.91910292489421e-26 2.65085087295973e-23
Solyc12g009220.2.1.1 597.407244447636 3.97837570084715 0.373931990511044 10.6393028727229 1.95587188471157e-26 2.6600760342178e-23
Solyc07g006600.1.1.1 3213.0601395615 -3.33576353283987 0.314459564074784 -10.6079251958976 2.73760600440245e-26 3.66685732738166e-23
Solyc05g008895.1.1.2 3465.21208113916 3.24528496662372 0.306536955662601 10.5869289384988 3.4264939841489e-26 4.52107981613008e-23
Solyc03g083996.1.1.1 1138.26741983081 5.23635692039123 0.496287495768782 10.551055517286 5.02296042242122e-26 6.5300701503427e-23
Solyc04g063245.1.1.1 267.906071283765 -5.87431728521988 0.567150830801038 -10.3575926652934 3.86568787754172e-25 4.95273051359885e-22
Solyc06g067870.3.1.3 455.615260901286 -6.53356743977925 0.632604755852476 -10.3280403432548 5.26246783042339e-25 6.64597062304169e-22
Solyc12g096890.1.1.2 310.307918089239 4.0674013721876 0.395065947355687 10.2954997751948 7.38351545372458e-25 9.19330868529034e-22
Solyc03g122190.3.1.5 1093.91496748598 4.77328948156689 0.463762170222057 10.2925373996792 7.61429352068358e-25 9.34897764040265e-22
Solyc02g076890.1.1.1 457.593421619169 -4.81168096621908 0.469805290143998 -10.241862037663 1.28734551090991e-24 1.5589754137119e-21
Solyc06g067860.3.1.1 577.69083707897 -3.96351031343862 0.38748514681813 -10.228805790326 1.47324838135311e-24 1.75999427914539e-21
Solyc09g098620.2.1.3 490.863033158848 -4.21670927298227 0.413911089832811 -10.1874759496913 2.25544000889995e-24 2.65850217475709e-21
Solyc10g008000.1.1.1 693.82756587528 3.61949709799541 0.356063090425755 10.1653251778146 2.83175524589684e-24 3.29389025003972e-21
Solyc04g078195.1.1.2 295.976383155903 4.53901747897687 0.449208977062712 10.1044674321885 5.27815641736076e-24 6.05980339953173e-21
Solyc06g034370.1.1.1 1528.76597485592 4.34287683605296 0.430157671910518 10.0960115781833 5.75347807952793e-24 6.5208297777501e-21
Solyc11g007730.2.1.1 567.288925031557 3.54757589993887 0.351592931161011 10.0900091711863 6.11638037598185e-24 6.8443844857965e-21
Solyc05g008895.1.1.1 518.306762428236 3.66951164970391 0.364480305871081 10.0677912924103 7.6680722896112e-24 8.47350743273124e-21
Solyc01g105880.4.1.1 275.019416248031 4.51867712719567 0.452141411667125 9.99394660739991 1.62000420206662e-23 1.76806458611476e-20
Solyc01g080150.3.1.2 494.256550036756 -5.16170758245113 0.516975146818293 -9.98444047884836 1.78304175910672e-23 1.92227122719892e-20
Solyc02g062550.3.1.2 1977.48355064609 3.50639526115157 0.351815949219081 9.96656140500352 2.13492483669048e-23 2.25687608855398e-20
Solyc02g064980.1.1.1 1118.4721066991 3.75722999789428 0.377000345942667 9.96611817026202 2.14447011344111e-23 2.25687608855398e-20
Solyc08g067030.3.1.2 531.507844414828 4.83239787698344 0.486337225899888 9.93631089629602 2.89344767735864e-23 3.00928770613571e-20
Solyc12g010980.3.1.1 338.65658549313 5.94562998444595 0.599097347616999 9.92431364968581 3.26340119364879e-23 3.35458669444342e-20
Solyc02g076920.3.1.2 389.018282215696 -5.84051351669482 0.589818058813193 -9.90222905084809 4.07098577332394e-23 4.13663626803628e-20
Solyc09g074570.1.1.1 181.639247769884 5.27284951523392 0.53342555115319 9.88488366152461 4.84143828910638e-23 4.86360987581672e-20
Solyc10g074920.2.1.6 3029.34348979646 3.15762674112009 0.319516898516325 9.88250310322398 4.95787247885447e-23 4.9246157387435e-20
Solyc10g009380.3.1.2 554.700695803775 4.01538105613407 0.406584140308354 9.87589199393956 5.29596549512207e-23 5.20199152961418e-20
Solyc10g054910.1.1.1 2084.18473632275 3.70683985402182 0.377049793142047 9.83116798216977 8.26545323225883e-23 8.02956991309206e-20
Solyc09g014525.1.1.2 2560.15410335445 3.24440786888614 0.331069107073784 9.79979043518269 1.12819467193133e-22 1.08408471285593e-19
Solyc08g079080.6.1.1 268.104946958085 -5.47429464470807 0.558779812476439 -9.79687261865584 1.16125386260384e-22 1.10385295930933e-19
Solyc08g067030.3.1.3 851.137637038862 4.52413226118369 0.46225832709777 9.78702166294739 1.28011054054923e-22 1.20388949059759e-19
Solyc09g014525.1.1.1 4711.31778986201 3.33489485247302 0.34457379892472 9.67831815094451 3.72798029714942e-22 3.46910149693579e-19
Solyc07g014680.4.1.2 1077.64681604976 -5.81480513907336 0.601478927350824 -9.66751265033391 4.1432549527403e-22 3.81537674569897e-19
Solyc02g150147.1.1.2 2708.46982014029 3.00617024684795 0.311566305901511 9.64857300005423 4.98444828112441e-22 4.54268228243548e-19
Solyc01g108860.3.1.2 3515.84094517335 -4.0947543296423 0.424619202141899 -9.64335646854219 5.24445304333289e-22 4.73087124887508e-19
Solyc10g083300.2.1.4 336.086862040001 -4.36627979494406 0.454017194951735 -9.61699213926958 6.77843083347696e-22 6.05286485830165e-19
Solyc08g074630.2.1.1 160.890190159228 5.80832593606719 0.605582870749133 9.59129826258466 8.69835177718153e-22 7.68960392158178e-19
Solyc08g075570.4.1.9 2138.4715641227 -3.92850056775932 0.409922451549626 -9.58352135363274 9.37914276234223e-22 8.20935007543901e-19
Solyc02g066960.3.1.2 341.488949400337 -5.60556693420736 0.586312824164157 -9.56071009055381 1.16951488481278e-21 1.01361396433436e-18
Solyc04g082270.3.1.1 1590.23992820135 3.02831057420293 0.316789329765645 9.55938312834973 1.18460664508487e-21 1.0167260315091e-18
Solyc01g079260.5.1.1 1603.95795339619 3.78070437898207 0.396662123606862 9.53129667285596 1.55330770696469e-21 1.32035635787307e-18
Solyc12g006110.3.1.1 499.13664332768 -4.24626401870091 0.446097380936936 -9.51869300326872 1.75370744884262e-21 1.47650475809557e-18
Solyc06g067860.3.1.2 831.593688501262 -3.81094077610438 0.400671239705414 -9.51139088222628 1.88130073946449e-21 1.55447575274159e-18
Solyc08g006100.5.1.2 495.184528277977 -3.57700719955204 0.376076545669712 -9.5113807035803 1.88148485394557e-21 1.55447575274159e-18
Solyc09g007270.3.1.3 944.808613191133 3.23662802559874 0.340410810548993 9.50800598952457 1.94352085401221e-21 1.59086179682631e-18
Solyc02g064970.5.1.4 1115.1857419324 -3.51908851636704 0.372440574976378 -9.44872485117991 3.42983381944157e-21 2.78172109302838e-18
Solyc06g054280.1.1.1 169.733739747883 -6.35602933480186 0.672858158947768 -9.44631383342601 3.50973215952965e-21 2.82064410999e-18
Solyc07g053900.2.1.1 778.342565582662 -4.47580765973008 0.474056569805151 -9.44150539158174 3.67461567583968e-21 2.92654999631761e-18
Solyc07g052660.1.1.2 316.898720257431 -4.48106005858147 0.476012737042539 -9.4137398222204 4.78791083675709e-21 3.74571399736139e-18
Solyc11g069890.4.1.4 285.57052692661 4.16266774097903 0.442161342724244 9.41436380514862 4.75955936403228e-21 3.74571399736139e-18
Solyc07g017880.5.1.2 199.373914865361 -4.99409415324255 0.533081801302602 -9.36834486009338 7.36788112233032e-21 5.71353328822252e-18
Solyc08g074680.3.1.1 1451.71565774154 -3.39329012579805 0.363521777564029 -9.3344892527116 1.01479327705627e-20 7.8009365279657e-18
Solyc01g105880.4.1.3 325.637357856762 4.12181160263544 0.442057345522126 9.32415589151009 1.11870492978483e-20 8.52559240584212e-18
Solyc07g150147.2.1.1 716.197942096997 3.55576078579546 0.382742907083766 9.29020687251367 1.53988735690321e-20 1.16350993172918e-17
Solyc03g120330.1.1.1 393.391002937019 -3.66591044364115 0.394735905458769 -9.28699516042393 1.58705447002153e-20 1.18898623994333e-17
Solyc09g065850.4.1.2 624.801232447676 3.55355271961398 0.383959642103003 9.25501623074408 2.14197863611902e-20 1.59123812914983e-17
Solyc10g085880.1.1.1 1965.64291888605 -3.49022316539014 0.377230603843183 -9.25222696629634 2.19863246191482e-20 1.61971421275547e-17
Solyc01g079260.5.1.3 2831.20155970883 3.73220243296044 0.403999859590211 9.2381280447625 2.50847208050304e-20 1.83269799448521e-17
Solyc05g015300.5.1.3 1718.99590538909 -4.38770342107127 0.475534065742009 -9.22689610937723 2.78587602802376e-20 2.01868687299496e-17
Solyc08g005650.3.1.1 116.681327950788 5.85010026180512 0.634362653788498 9.22201240389474 2.91575722436026e-20 2.09562346264325e-17
Solyc06g075480.4.1.2 209.883331672955 4.75237168734033 0.517006557306756 9.19209170594831 3.8527540618564e-20 2.74673401072815e-17
Solyc02g085500.5.1.2 128.797106843363 6.1729679789726 0.672369874413119 9.18091100431991 4.27459591005468e-20 3.02309681789251e-17
Solyc06g053510.3.1.9 250.722423257908 5.06662860529449 0.552482043303155 9.1706665704506 4.70103044617404e-20 3.29829519470733e-17
Solyc02g086300.4.1.2 209.059339933617 4.732635455665 0.517287167529323 9.14895198013342 5.7488536163445e-20 4.00170004917876e-17
Solyc07g007755.2.1.2 7445.83204344105 4.913585764301 0.539856199728098 9.10165663888969 8.89643049983788e-20 6.14430582404038e-17
Solyc08g014330.3.1.3 339.410271390649 3.66836946188675 0.404276734404496 9.07390692984175 1.14824194270608e-19 7.86883972566245e-17
Solyc08g074683.1.1.1 4379.785861234 3.77480544655038 0.416272289564887 9.06811608934149 1.21092502087352e-19 8.23456958617551e-17
Solyc03g083730.1.1.1 2032.01471630927 2.6654620563767 0.29399635752571 9.06630979652054 1.23116050611651e-19 8.30826581848989e-17
Solyc08g075570.4.1.8 1980.76152264244 -3.67860766119177 0.40852924822373 -9.00451479835584 2.16621545410095e-19 1.44055186820076e-16
Solyc12g044420.1.1.1 661.192512357884 -3.71474074687316 0.412544475396873 -9.00446126032723 2.16727258657173e-19 1.44055186820076e-16
Solyc06g066830.4.1.2 1309.31481182325 -4.45069883154355 0.494371946666658 -9.00273339042139 2.20166521862336e-19 1.45249112180568e-16
Solyc02g090360.3.1.2 293.565474177271 3.8155167684777 0.424100695745219 8.99672367142235 2.32553947251875e-19 1.52284937769685e-16
Solyc08g076630.3.1.1 181.540037428285 -5.04065299084971 0.560477693967196 -8.99349438007203 2.39492162469989e-19 1.55675188520842e-16
Solyc05g053170.3.1.1 266.319455035575 4.98621592997453 0.554993242521662 8.98428223615696 2.60428547848134e-19 1.66830905184193e-16
Solyc11g007730.2.1.3 365.356288965097 3.39607407483677 0.377972499344903 8.98497663381013 2.58789282167746e-19 1.66830905184193e-16
Solyc09g010840.1.1.1 301.164257840475 3.75190903268481 0.41806632372075 8.97443496355597 2.84809839921477e-19 1.81137009198406e-16
Solyc01g065510.3.1.1 2897.22423557767 2.82605818149879 0.315515349634944 8.95695941502875 3.33754480449466e-19 2.10749266679815e-16
Solyc03g122190.3.1.1 1373.6485136024 4.7297104383859 0.528249020847482 8.95356214915064 3.44191943217328e-19 2.15798584086819e-16
Solyc02g085500.5.1.1 178.666856115906 5.12659078706766 0.574330985675219 8.92619572151504 4.40910092247368e-19 2.74491372429184e-16
Solyc09g082870.3.1.1 6228.41607480151 3.49347067334222 0.391652934337271 8.91981233142971 4.67079018587394e-19 2.88749555805464e-16
Solyc08g074980.5.1.5 2555.78477840722 -3.06216561051376 0.343568758306137 -8.91281740985662 4.97518768446211e-19 3.05431608937155e-16
Solyc08g079080.6.1.3 500.781794108816 -5.43700647751948 0.610132047750725 -8.91119635095912 5.04848179505279e-19 3.07793749053829e-16
Solyc06g035700.1.1.1 8581.71858571744 4.44080481673784 0.498523540787874 8.90791397677937 5.20017210181608e-19 3.12765993327224e-16
Solyc07g053230.3.1.3 399.811584123647 4.63439786575674 0.520300937212807 8.90714879466235 5.23617603615592e-19 3.12765993327224e-16
Solyc09g098620.2.1.2 350.688188973216 -4.71205646022327 0.528977386489793 -8.90785992099153 5.20270752819387e-19 3.12765993327224e-16
Solyc12g005783.1.1.1 159.253987961448 -6.40657366380584 0.719943117725383 -8.89872200465923 5.64933958450032e-19 3.35180246502404e-16
Solyc03g124110.2.1.1 5172.38332594523 3.61977238705514 0.407124489525937 8.89107012764096 6.05231636934222e-19 3.56695282665974e-16
Solyc01g098060.1.1.1 124.06281060192 5.50954515847526 0.619757346477763 8.88984243557158 6.11956252878012e-19 3.58269990881953e-16
Solyc12g042830.3.1.1 300.876490603879 5.54293648055306 0.624198014682591 8.8800930957329 6.68044285100869e-19 3.88533677209027e-16
Solyc08g068600.3.1.4 3502.81731161632 2.77362772874914 0.312753437292642 8.86841645213916 7.41934001805902e-19 4.28687526546713e-16
Solyc05g009590.3.1.6 262.594929329395 -8.02928006329253 0.906874148415246 -8.8537974947501 8.45908041314433e-19 4.85589666079999e-16
Solyc04g063245.1.1.2 233.206875544249 -4.77582837169725 0.539631924595661 -8.85015906958378 8.73946418285249e-19 4.98448291714006e-16
Solyc12g042980.2.1.2 972.346700776433 -5.62296829924709 0.636396208117622 -8.83564079660233 9.95260955372346e-19 5.64000347678087e-16
Solyc02g088500.1.1.1 1519.54407929875 -2.83433408817945 0.321120229579606 -8.82639530960107 1.08103445675785e-18 6.0870502599213e-16
Solyc05g011940.4.1.1 491.065428800446 -4.0820199866059 0.462599917207079 -8.82408283004214 1.10360522172887e-18 6.17481091243655e-16
Solyc03g080100.4.1.5 942.173775191924 3.42080002442685 0.388206746492857 8.81179952520428 1.23152719749213e-18 6.72354252681572e-16
Solyc03g122190.3.1.4 439.889774889368 5.59166558788537 0.634439508008176 8.81355198928328 1.21241845460874e-18 6.72354252681572e-16
Solyc05g006850.4.1.3 494.706452629735 -5.13900504012937 0.583149642752968 -8.81249796513437 1.22387606998607e-18 6.72354252681572e-16
Solyc09g082280.3.1.3 32015.7882866536 -3.82482619336456 0.43405990200978 -8.81174735481183 1.23210059539172e-18 6.72354252681572e-16
Solyc07g014580.3.1.1 428.586504437934 -5.87664219150873 0.667680138683951 -8.80158305006951 1.34899557350908e-18 7.31627335490329e-16
Solyc03g007890.3.1.1 1771.35556261313 4.71287322170334 0.535821839302003 8.7955974841239 1.42288797059005e-18 7.66997349171171e-16
Solyc08g036640.3.1.3 679.399826415889 5.03297453223667 0.57316071021618 8.78108782149142 1.61901067172662e-18 8.67426669167566e-16
Solyc01g107810.2.1.1 111.56760753785 5.77606383954747 0.657971957996549 8.77858663936825 1.65541736820143e-18 8.81589527717539e-16
Solyc02g080790.4.1.1 172.245858861965 4.61249018484928 0.526505660866953 8.76057092577937 1.94263922877769e-18 1.02835410623733e-15
Solyc02g083490.3.1.4 493.440844584932 3.59807774240483 0.41095021204192 8.7555076916174 2.03186771669026e-18 1.06918572475339e-15
Solyc05g011970.3.1.3 1214.80905778373 -4.11816232075033 0.470948002399405 -8.74440978572784 2.24184419688772e-18 1.17269676057671e-15
Solyc05g011970.3.1.2 1311.22291208164 -3.90712267705119 0.447083863500082 -8.73912703192535 2.34918599043293e-18 1.22161817124848e-15
Solyc06g075330.3.1.1 405.90521257019 5.37079246068729 0.616127183766806 8.7170191515524 2.85621844331929e-18 1.47659812306874e-15
Solyc06g060760.3.1.2 3520.02122519332 -2.61179748106011 0.299913343544876 -8.70850709804884 3.07903059584171e-18 1.58253221955927e-15
Solyc01g079260.5.1.2 476.385640197389 3.85860738799509 0.443491245348871 8.7005266247358 3.30347534048053e-18 1.68807589898555e-15
Solyc08g008045.1.1.1 698.788664608729 -3.27141159169502 0.376088755242868 -8.6985094504685 3.36271810140414e-18 1.70847338114041e-15
Solyc09g092410.4.1.5 431.102640342618 -3.52258733966213 0.406528721246841 -8.66503928396056 4.51357337129381e-18 2.28007672424278e-15
Solyc08g007830.1.1.1 2339.29979662567 4.33423259637306 0.500267620378557 8.66382795890989 4.5618165625217e-18 2.29135380441254e-15
Solyc01g105880.4.1.2 256.917313312687 4.35396709284159 0.503749884784863 8.6431128310849 5.47018517835102e-18 2.73209480407777e-15
Solyc02g032030.1.1.1 673.963167752594 -3.39486966418681 0.393675791617356 -8.62351644798761 6.49288449978482e-18 3.22466555300268e-15
Solyc08g079930.2.1.1 639.641005928458 -4.62843620390053 0.53803650910438 -8.60245750163881 7.80270501230152e-18 3.85353369386867e-15
Solyc05g046020.3.1.4 729.659548889877 -3.1523596904439 0.366960813603117 -8.59045318624485 8.66269603441114e-18 4.23098517972402e-15
Solyc11g011210.2.1.1 3603.39182448003 2.67165552700701 0.310987696689291 8.59087210024348 8.63116699855181e-18 4.23098517972402e-15
Solyc06g053510.3.1.3 109.218261032108 6.05163338927645 0.70594094064113 8.57243579580524 1.01318842821234e-17 4.92136794611296e-15
Solyc01g105880.4.1.5 138.939509362868 4.78181550362736 0.557969002630808 8.57003790726946 1.0345098136514e-17 4.99747382820901e-15
Solyc02g094000.1.1.1 4099.9731391706 2.7676656212137 0.323891409708651 8.5450417586045 1.2848980540159e-17 6.17330666680257e-15
Solyc08g007610.1.1.1 174.619042759474 -8.02279217321282 0.93933448002064 -8.54093227051193 1.33143240556091e-17 6.36230372696222e-15
Solyc01g107710.2.1.3 159.154906689134 -7.63164492775323 0.894205174839455 -8.53455688077785 1.40693605448492e-17 6.68695527014141e-15
Solyc08g078850.3.1.2 2198.07080177067 4.32113369747608 0.506410122158776 8.53287386724325 1.42756304876513e-17 6.74870888769966e-15
Solyc09g074230.4.1.1 360.121215223404 -3.44043633293465 0.404671493445302 -8.50180056826682 1.86672314714037e-17 8.77786842428988e-15
Solyc01g090610.3.1.3 2121.57659598997 -3.05887392553096 0.360461217850242 -8.48600008559536 2.13871287535629e-17 1.00036314455091e-14
Solyc02g062550.3.1.1 1244.29733256334 3.55128970136586 0.41887046471659 8.47825282636884 2.28600784489882e-17 1.06363132375048e-14
Solyc05g012730.1.1.1 313.051486206732 -4.35975597278969 0.514265207269989 -8.47764132427651 2.29805135729182e-17 1.06363682795115e-14
Solyc04g081530.1.1.1 1476.48970255693 3.11137108691358 0.36706941034285 8.47624726889527 2.32574175505981e-17 1.07084660610704e-14
Solyc01g058720.4.1.2 1034.89271508174 2.78255709408181 0.32850369628036 8.47039812820569 2.44555714387715e-17 1.12017921342058e-14
Solyc03g032210.3.1.2 722.741981207173 -2.84030261255938 0.336567162547077 -8.43903662812648 3.19963823251284e-17 1.45802896221048e-14
Solyc09g075410.5.1.2 143.257809619801 -5.24284590218193 0.621547152788436 -8.43515391979682 3.30767200819656e-17 1.49952886431077e-14
Solyc01g090810.4.1.3 292.916341554531 4.85463752861432 0.576575385516475 8.41977935680642 3.77194011282547e-17 1.70127970303117e-14
Solyc11g072200.2.1.2 2482.63767934622 2.69994430866421 0.321086513533823 8.40877518943131 4.14314360754305e-17 1.85921992049558e-14
Solyc08g078910.1.1.1 1076.67050691711 -2.75309592770301 0.327511189874001 -8.40611256293921 4.23824395148323e-17 1.89229030324733e-14
Solyc07g047740.3.1.1 230.55927257108 -4.15460508493248 0.494404410047481 -8.40325248015786 4.34279603859245e-17 1.9292271266316e-14
Solyc01g087540.5.1.3 3022.75235717811 2.46256349664124 0.293159671206016 8.40007592623711 4.46190047561573e-17 1.97222693872929e-14
Solyc12g006110.3.1.2 220.952278557023 -4.29906924371436 0.511982919923795 -8.39689973320642 4.5842117057344e-17 2.01620929065691e-14
