baseMean log2FoldChange lfcSE stat pvalue padj
Solyc08g067030.3.1.2 495.106838388992 4.42971572794236 0.459767824634902 9.634679702652 5.70696991305066e-22 1.00139108240274e-18
Solyc01g111900.5.1.2 544.345215706336 4.47653532410171 0.46686744771371 9.58845031073316 8.94179094943193e-22 1.53631145749927e-18
Solyc08g081780.1.1.1 1262.21938114227 -4.2560499426107 0.447335205030149 -9.51422980966556 1.83063896693114e-21 3.08107746128186e-18
Solyc12g042980.2.1.1 2124.94795708257 -3.3298834580432 0.350219198184206 -9.50799806323514 1.94366891575153e-21 3.20588750964058e-18
Solyc03g091010.1.1.1 141.615835494772 -7.78040521384331 0.820687556396509 -9.48034992513554 2.53431766807199e-21 4.09814074678229e-18
Solyc12g042980.2.1.3 1220.13771287208 -4.0328009802283 0.425773053275064 -9.4717149176253 2.75286460576068e-21 4.36593738532852e-18
Solyc12g100230.1.1.1 572.892008493747 -5.10600999689424 0.540099192404452 -9.45383749633645 3.26631128628245e-21 5.08250361848516e-18
Solyc02g078100.3.1.1 1013.68017832168 -5.02233617161649 0.532581478909973 -9.43017429351023 4.09408094779183e-21 6.2525714030443e-18
Solyc05g050730.1.1.1 174.458740886607 -5.67244401325795 0.602038242350834 -9.42206593240362 4.42298360141685e-21 6.63206286561542e-18
Solyc04g081860.3.1.1 410.384875042462 -5.25505101083084 0.558223856162617 -9.41387752031146 4.78164001703388e-21 7.04181878937114e-18
Solyc05g046000.4.1.2 190.326112877315 -4.94804987939938 0.527699257585371 -9.37664741474246 6.81037897698e-21 9.85354305669369e-18
Solyc07g017880.5.1.2 272.962358196257 -4.44361862222503 0.47463237436416 -9.36223246081331 7.80694025741842e-21 1.11006614315396e-17
Solyc03g117630.1.1.1 319.085751469443 4.21994978152428 0.454240752229564 9.29011710378552 1.54118667170451e-20 2.15426550534696e-17
Solyc10g009380.3.1.2 838.621640920893 3.55482171192333 0.383055790278309 9.2801670204243 1.69213104424068e-20 2.32583412030882e-17
Solyc01g107720.3.1.1 171.648690138827 -5.42275661338678 0.58479043033997 -9.27299136929145 1.80997080085446e-20 2.44238426154564e-17
Solyc07g047740.3.1.1 283.575966520271 -4.2504567903005 0.458529662325336 -9.26975316873767 1.86577189859798e-20 2.44238426154564e-17
Solyc12g042930.2.1.2 155.927005494619 -5.13317721313467 0.553664954925222 -9.27126986722134 1.83942731576713e-20 2.44238426154564e-17
Solyc02g080790.4.1.5 201.691063625335 5.06970893373038 0.548959719431008 9.23512009038675 2.57996443033404e-20 3.32452604015075e-17
Solyc10g083300.2.1.4 467.922469503797 -4.74427444681994 0.517240038884813 -9.17228770040454 4.63085162349142e-20 5.87548205214365e-17
Solyc01g107710.2.1.1 130.313275123932 -7.01773373981755 0.765583525939111 -9.16651613056743 4.88553068792258e-20 6.10469266413599e-17
Solyc07g047740.3.1.3 142.9125508656 -4.96519456924978 0.541835853671159 -9.16365082821405 5.01706071723944e-20 6.17547757239905e-17
Solyc11g073150.1.1.2 125.632022507566 -5.88548217115906 0.645992301031316 -9.11076209695222 8.18052871002635e-20 9.92129709876284e-17
Solyc08g007600.2.1.1 169.084375744101 -5.66100704765878 0.62171504052585 -9.10546903107035 8.58944859445366e-20 1.02662583418057e-16
Solyc07g043700.3.1.1 315.304880681509 -4.87350767803661 0.535874538703413 -9.09449381534046 9.50280825476467e-20 1.11956656681492e-16
Solyc08g079080.6.1.7 191.866676271424 -5.84405948202373 0.644442025146803 -9.06840220529141 1.20775002739338e-19 1.4028611937906e-16
Solyc04g007790.3.1.2 419.904023455091 4.55136739652149 0.5033532034914 9.04209482516832 1.53697674089147e-19 1.7604787752961e-16
Solyc07g047740.3.1.2 192.768040167749 -4.16430364975816 0.460809449077824 -9.03693198586053 1.61130568485558e-19 1.82033397027452e-16
Solyc12g005370.2.1.3 168.602475111287 -5.55386766467749 0.614789368439766 -9.03377310959734 1.65852379277213e-19 1.84835752959348e-16
Solyc12g042930.2.1.1 119.392407929965 -5.09967289444196 0.565334743466695 -9.02062530806121 1.87018710712948e-19 2.05645774299958e-16
Solyc11g010400.3.1.4 760.734468243614 -3.47813771893212 0.385644541097999 -9.01902490057097 1.8977086702814e-19 2.05926360576457e-16
Solyc08g014330.3.1.10 415.009828497803 3.88094583768247 0.431006136287404 9.00438650621571 2.16874949297707e-19 2.32281520371194e-16
Solyc06g073570.5.1.1 607.119188143453 4.24194462580762 0.471243901630734 9.00159049513091 2.22470989354048e-19 2.35220288359338e-16
Solyc05g046000.4.1.4 530.865109263182 -4.7213621149067 0.524857983139864 -8.99550405361473 2.35150670857423e-19 2.45479440830528e-16
Solyc07g052540.3.1.4 317.390008291096 -5.05869277178398 0.562649159369819 -8.99084747136181 2.45331323280834e-19 2.5290592788713e-16
Solyc02g088100.3.1.1 1001.89401152756 3.67738699805568 0.410255955411294 8.96364074561451 3.14131208948079e-19 3.16584411528009e-16
Solyc06g067870.3.1.3 578.394683761185 -3.91848894588318 0.437164819882447 -8.96341326581782 3.14780183646135e-19 3.16584411528009e-16
Solyc03g083840.3.1.1 295.241359160343 -4.91591364557411 0.548991987158419 -8.95443605838196 3.41476611562171e-19 3.39296098259425e-16
Solyc05g046000.4.1.1 203.765134800168 -4.77799125858761 0.534372154379989 -8.94131780525003 3.84556704452943e-19 3.77552278764693e-16
Solyc09g008500.4.1.1 129.662955978568 -6.26139993640344 0.702385395213744 -8.91447911512741 4.90114689773126e-19 4.75526570183408e-16
Solyc07g014680.4.1.1 2747.58790847335 -4.10777800998789 0.462670127369647 -8.87841632080562 6.78189880042529e-19 6.50352551245434e-16
Solyc01g087540.5.1.2 2084.69448170719 3.10633457065445 0.350374475286532 8.86575589764102 7.598678369198e-19 7.20302304721562e-16
Solyc03g097620.1.1.1 129.381479493022 -6.02353399764377 0.680087702012298 -8.85699591364593 8.21995465186395e-19 7.70340522885477e-16
Solyc07g052530.3.1.4 579.285923850809 -4.85488157983412 0.54857029651351 -8.85006280998037 8.74700542632968e-19 8.10523075853268e-16
Solyc09g015000.4.1.2 332.02518451603 4.73869717322042 0.535680833898362 8.84612043842419 9.06144603996447e-19 8.30330505462077e-16
Solyc01g111900.5.1.1 413.488962618442 4.23742719963702 0.479847253414626 8.83078348262535 1.03945028261417e-18 9.42016096782311e-16
Solyc05g009590.3.1.6 547.553219145501 -4.29427067320967 0.488126303546255 -8.79745803906007 1.39950107603811e-18 1.25453101892242e-15
Solyc01g005850.3.1.1 407.925261231113 -3.96575526651371 0.451099084223806 -8.79131748479932 1.47816205503746e-18 1.31079596428967e-15
Solyc06g067860.3.1.2 1151.76804831879 -3.31644007494737 0.377447862452404 -8.78648524699373 1.54311938329509e-18 1.35384101638666e-15
Solyc04g079700.3.1.1 301.856472844264 -3.94797410247249 0.449588336705096 -8.7813089890322 1.61582971185237e-18 1.40271027722595e-15
Solyc02g062490.4.1.2 220.401390547755 4.31899867810615 0.493135079103527 8.75824669775609 1.98310773110875e-18 1.70361348525561e-15
Solyc06g067870.3.1.1 495.929914952557 -4.4248885178402 0.506104969550506 -8.74302523006271 2.26949978164165e-18 1.92954275249471e-15
Solyc02g080670.3.1.8 309.729699972537 -4.8642515667259 0.558656666084687 -8.70705007570522 3.11885332538461e-18 2.62461054841295e-15
Solyc06g067910.3.1.2 457.54453808188 -3.51092430523518 0.403602863187498 -8.6989578753413 3.34945821843878e-18 2.7902001946934e-15
Solyc10g008000.1.1.1 644.062760166949 3.57331622822334 0.411652609933929 8.68041679317148 3.94321115249939e-18 3.25196623746625e-15
Solyc03g083996.1.1.2 854.975856183397 3.83967058125141 0.443515327063984 8.65735713502744 4.82828111910304e-18 3.94245885042008e-15
Solyc08g079190.2.1.1 509.022381924863 -4.84221752350427 0.559846289468347 -8.64919106296594 5.18657634104523e-18 4.19349951809804e-15
Solyc04g081130.1.1.1 121.805027331985 -5.37613818860293 0.623498323608492 -8.62253832133593 6.5486037944666e-18 5.24333354300641e-15
Solyc02g076890.1.1.1 700.263767428026 -4.79116881404262 0.555899673403927 -8.61876529753107 6.76799177189154e-18 5.36688732142207e-15
Solyc09g074570.1.1.1 203.376206781614 4.59492804801996 0.533701132221039 8.60955274518121 7.33461710335785e-18 5.76081783346592e-15
Solyc12g005370.2.1.2 118.335351514033 -5.53871774558725 0.644265482145179 -8.59694939288887 8.18630648361481e-18 6.36910090286522e-15
Solyc05g015497.1.1.1 153.192342576954 -4.67103781193526 0.543440155017029 -8.59531223228966 8.30387007467625e-18 6.40018845849112e-15
Solyc10g054910.1.1.1 2205.79888988941 3.1147696950935 0.362622791116251 8.58955854789326 8.73041096064322e-18 6.66663881411339e-15
Solyc06g053510.3.1.3 244.179341151726 4.34581415601741 0.507430665576703 8.56435066075149 1.08686599775606e-17 8.14853080317658e-15
Solyc08g079920.2.1.1 265.391925014325 -4.15823607870754 0.485514521612275 -8.56459671875324 1.08454763175381e-17 8.14853080317658e-15
Solyc01g111160.3.1.1 6775.77956120545 2.93687761987296 0.343159303151933 8.55835057624146 1.14493749843103e-17 8.36026638311151e-15
Solyc03g116060.5.1.3 1214.69109941612 -4.25064558294716 0.49663041217677 -8.55897157871635 1.13878784050853e-17 8.36026638311151e-15
Solyc07g014680.4.1.3 696.776180236512 -4.26966237052876 0.498891880896668 -8.55829195467125 1.14551970570098e-17 8.36026638311151e-15
Solyc08g014330.3.1.5 421.125059937682 3.84167438958632 0.449209926082065 8.55206923652104 1.20901215572878e-17 8.74624846341691e-15
Solyc02g088100.3.1.2 538.582517958695 3.8982940701505 0.456474200989311 8.54000962530144 1.34210655916402e-17 9.62465460297882e-15
Solyc10g049420.2.1.2 398.37132303023 4.09901590272374 0.480126387399322 8.53736851441697 1.3731308424773e-17 9.76225004992266e-15
Solyc07g007755.2.1.1 297.338328869061 4.3496053758999 0.510871797005859 8.51408396664735 1.67912319589399e-17 1.18356658090066e-14
Solyc02g083490.3.1.4 819.859444414419 3.66630354455635 0.43222906860604 8.4823160005882 2.20755037929367e-17 1.54285321847753e-14
Solyc05g012280.3.1.3 374.91667427122 3.8101910667227 0.449821627282416 8.47044880821283 2.44449329368102e-17 1.6940954784023e-14
Solyc01g094270.3.1.5 121.078898493213 -5.99903138879414 0.709300293104748 -8.45767504555114 2.72760925342006e-17 1.87454945941294e-14
Solyc06g067860.3.1.1 893.685757466042 -3.66575893270532 0.433601751192643 -8.45420693671662 2.80990595091357e-17 1.91514829563506e-14
Solyc12g089380.2.1.2 116.787516894777 -7.67792442925822 0.908830101929416 -8.44814054129396 2.95978955505171e-17 2.00076921807471e-14
Solyc08g005650.3.1.2 137.659713277357 5.04495592719809 0.59767800647202 8.440926171899 3.1483296483914e-17 2.11091663498243e-14
Solyc02g087090.4.1.10 170.234901168952 -4.78497424725085 0.567284228879305 -8.43487973692444 3.31543556843697e-17 2.20503202684675e-14
Solyc04g078195.1.1.2 592.520808047645 3.70755105499417 0.440500863675244 8.4166714772381 3.87331895812185e-17 2.55546091581047e-14
Solyc07g150147.2.1.1 786.037284010323 3.43015198350331 0.407901591221368 8.40926355112394 4.12593080291597e-17 2.70051994695619e-14
Solyc08g005620.3.1.2 88.0381452956602 -6.35790469218067 0.756806696630977 -8.40096251854497 4.42833742186663e-17 2.87562982032552e-14
Solyc09g014525.1.1.2 4488.58295025556 3.40917383688322 0.406265925146924 8.39148357236782 4.80045423743452e-17 3.09291766375957e-14
Solyc02g014300.2.1.1 279.128044557394 -4.25355537637915 0.506959293892856 -8.390329218973 4.84782685471787e-17 3.09922698223707e-14
Solyc05g006850.4.1.3 406.355188796742 -4.05313543816333 0.484306929596347 -8.36893959279394 5.81390432500243e-17 3.68825145909962e-14
Solyc07g017880.5.1.1 340.655859969302 -4.79588444074482 0.573285176783922 -8.36561738374136 5.98009607690907e-17 3.76472155315031e-14
Solyc06g075480.4.1.1 465.119631933649 3.62465282043054 0.43396548710705 8.35239881538415 6.68903610048711e-17 4.17912732732706e-14
Solyc05g006850.4.1.1 867.385268990087 -3.37977400936919 0.406275036778894 -8.31893102801824 8.87601795107213e-17 5.50379849943548e-14
Solyc08g079190.2.1.2 121.752779911023 -7.17584714017647 0.862952199458796 -8.31546306351248 9.13947065680464e-17 5.58320107456799e-14
Solyc09g015000.4.1.1 285.704001592005 4.73971880372291 0.569967089335986 8.3157762832319 9.11536274987581e-17 5.58320107456799e-14
Solyc09g091810.1.1.1 202.42709021792 4.17258150804326 0.503865870782398 8.28113541717781 1.22006352061832e-16 7.39842930480831e-14
Solyc07g014680.4.1.2 776.260176444574 -4.05252042062072 0.489840400216582 -8.27314451570124 1.3047139613786e-16 7.85399710911631e-14
Solyc02g082090.3.1.1 196.015906251844 -4.87593780732024 0.590626537895583 -8.25553457975886 1.51223832879066e-16 9.03726775183809e-14
Solyc12g006110.3.1.1 900.724314899181 -3.48874986469697 0.422654325991124 -8.25438106309654 1.52691449430934e-16 9.05932649969004e-14
Solyc02g080670.3.1.3 165.02425728264 -4.67230738978539 0.566101836754766 -8.2534750577208 1.53853996195762e-16 9.06309933304608e-14
Solyc06g053510.3.1.9 566.618377313826 3.74952669082423 0.454807556545286 8.24420491010659 1.66262026296965e-16 9.72455979341182e-14
Solyc01g107710.2.1.3 138.147608681218 -5.6875011366211 0.689952047043345 -8.24332815736076 1.67485401498411e-16 9.72712750815068e-14
Solyc08g078920.2.1.1 180.761444029521 -4.49963679031076 0.545943781322242 -8.24194165086544 1.69438198283391e-16 9.77172602267922e-14
Solyc12g098805.1.1.2 155.347929801426 -5.15046828843707 0.625752815537779 -8.23083518051885 1.85912625818069e-16 1.0647371007789e-13
Solyc02g080790.4.1.6 109.412503341451 5.77392674831662 0.70197949667266 8.22520711172432 1.94853858323649e-16 1.10824811696216e-13
Solyc05g011970.3.1.5 3670.78453269379 -2.91611670451662 0.354610881098993 -8.22342702930923 1.9776911499026e-16 1.11712458309909e-13
Solyc06g068520.3.1.2 2458.53035716882 -2.81429860938991 0.342457264267613 -8.21795564888551 2.0700148685406e-16 1.1534738257334e-13
Solyc11g067330.1.1.1 541.024859976565 -4.28534396014215 0.521449665154988 -8.21813541460121 2.06691508219423e-16 1.1534738257334e-13
Solyc02g076920.3.1.2 521.654339788105 -3.77931994352127 0.460747011409193 -8.20259242043097 2.35257748272326e-16 1.30212795302139e-13
Solyc07g014680.4.1.4 1767.73401979993 -4.02964795244487 0.491406342534337 -8.20023594254545 2.39915678389283e-16 1.31905639978428e-13
Solyc08g014330.3.1.8 260.007472315157 3.97396427883043 0.485101003746257 8.19203474769371 2.5684645476683e-16 1.40278987580268e-13
Solyc09g010840.1.1.1 315.058016640082 3.7766710005379 0.461229925699888 8.18826097375846 2.65027654500721e-16 1.43794938596543e-13
Solyc12g098805.1.1.1 120.411635116562 -4.80228778057426 0.586920789608271 -8.18217358389954 2.78769084896541e-16 1.50262002819724e-13
Solyc01g090810.4.1.1 429.06093712188 4.38139617133549 0.535607369396503 8.18023877504195 2.83281969680632e-16 1.51703013243907e-13
Solyc07g008420.3.1.1 198.486616866108 -4.88982084003183 0.598115420862376 -8.1753799843207 2.94934883948431e-16 1.56924386317594e-13
Solyc10g054840.2.1.1 79.2202066511636 -5.72113293361708 0.699910131940219 -8.1740964625809 2.98091260500335e-16 1.5758709136835e-13
Solyc07g052530.3.1.1 134.624236822682 -4.87587456498181 0.596947555863127 -8.1680116068685 3.13513760686919e-16 1.64684584992677e-13
Solyc06g073570.5.1.3 654.680385853227 3.48751843668821 0.428300067147027 8.14269878573476 3.8656310501894e-16 2.01771261208304e-13
Solyc02g014300.2.1.2 276.029601581908 -4.77288391787126 0.589103362376212 -8.10194648799714 5.40867351814363e-16 2.80536669837299e-13
Solyc07g017880.5.1.3 259.734076024504 -4.41861956573624 0.547841882811979 -8.06550156964309 7.29357992251431e-16 3.75938460131097e-13
Solyc05g006750.3.1.1 775.626203091888 -3.01016679841895 0.373360720144744 -8.06235534700055 7.48382783505734e-16 3.83348622085204e-13
Solyc06g059880.3.1.1 124.262417032457 -4.3274179578211 0.537097123098388 -8.05704922204244 7.81581838809733e-16 3.97883050905177e-13
Solyc01g111900.5.1.3 481.202381678589 3.71734630550267 0.46221638792536 8.04243727096703 8.80689736168718e-16 4.45585782465241e-13
Solyc10g045240.2.1.7 909.880424939688 3.04458784839577 0.379329348950804 8.02623856239139 1.00506687515754e-15 5.05413812160013e-13
Solyc01g104110.5.1.3 386.865240029352 -3.57390919224411 0.445368404472578 -8.02461323334435 1.01846308589578e-15 5.09046367841364e-13
Solyc02g089920.1.1.1 187.826577235652 -3.86746992082375 0.482033910358241 -8.02323205425424 1.02998510985771e-15 5.11704048252802e-13
Solyc04g071900.5.1.1 520.94197005662 4.30492323126816 0.536708437489336 8.02097178014589 1.04911830966938e-15 5.18088544900803e-13
Solyc08g080060.4.1.3 98.8347087187806 -5.09053390191597 0.635898056010434 -8.00526728113231 1.1920746744613e-15 5.85180942873951e-13
Solyc05g006750.3.1.2 1039.30634984725 -3.23152315427126 0.403899997921229 -8.00080012602894 1.23613302917117e-15 6.03218289442286e-13
Solyc06g064510.2.1.2 355.334028591565 4.24755886728655 0.532540836892865 7.97602469712771 1.51121716077322e-15 7.33118113229219e-13
Solyc01g102910.5.1.2 3222.5057663178 2.85734823863 0.358473825266758 7.97086994149073 1.57561260946796e-15 7.5546960408618e-13
Solyc06g067870.3.1.2 430.537023077682 -3.51930647284987 0.441497528594202 -7.9712937104221 1.57021829335978e-15 7.5546960408618e-13
Solyc06g054280.1.1.1 219.591468617441 -4.4985495651046 0.56445633680131 -7.96970336199468 1.59055690850246e-15 7.58226752856633e-13
Solyc08g074490.5.1.3 261.044225234892 -3.90013293871838 0.489854978862166 -7.96181136665712 1.69538805381787e-15 8.00153234922743e-13
Solyc12g049150.1.1.1 152.502046215003 -5.00889997804275 0.629130172979039 -7.96162732797372 1.69791216335007e-15 8.00153234922743e-13
Solyc10g055197.2.1.1 244.499895619929 -4.22945232614475 0.532262305426341 -7.94618045092818 1.92350173558482e-15 9.01313568941362e-13
Solyc01g105590.2.1.1 340.686123126401 -4.28434076493227 0.540093511067194 -7.93259070353698 2.14620858143726e-15 9.99987693283223e-13
Solyc05g053170.3.1.1 428.874693249561 4.30283344018849 0.543442659494005 7.91773219311643 2.41881643956348e-15 1.11665064068399e-12
Solyc08g079080.6.1.4 85.9000459553008 -5.3136647999196 0.67113059188386 -7.91748262436402 2.42367484761045e-15 1.11665064068399e-12
Solyc10g045240.2.1.1 463.718777533633 3.15585872836596 0.399111235188577 7.90721595916697 2.63208795183378e-15 1.20593496326518e-12
Solyc02g080670.3.1.6 259.278251743628 -4.0037389767287 0.50648206437726 -7.90499656024633 2.67940998353859e-15 1.22083393006866e-12
Solyc06g011350.3.1.3 1646.37288309537 -3.13088935794955 0.396273836193149 -7.90082279472903 2.77068321891235e-15 1.25548486298737e-12
Solyc10g084780.3.1.1 115.429529163698 -6.06261735301375 0.767590574616158 -7.89824361254751 2.82860896836181e-15 1.27472886131584e-12
Solyc02g080670.3.1.1 125.228141817468 -4.78732277917137 0.606817673222595 -7.88922767154685 3.04062369359366e-15 1.3628273696232e-12
Solyc11g073140.3.1.1 87.4002876209111 -6.84300915898383 0.867548237150234 -7.88775639895493 3.07667578963338e-15 1.37153217497873e-12
Solyc03g111690.4.1.2 2829.2742585345 3.18357126352 0.403991463208836 7.88029340578988 3.26613224235828e-15 1.44816089261982e-12
Solyc11g010930.2.1.5 249.984057753752 -4.62743402032577 0.587692008191339 -7.87391006824648 3.43726059698051e-15 1.51588706648654e-12
Solyc10g052600.1.1.1 177.675736272565 -5.00075927078077 0.637129912154117 -7.84888478061461 4.19753023299017e-15 1.84133148039734e-12
Solyc08g079930.2.1.1 1054.0099565239 -3.41849664947459 0.435583251680105 -7.84809020156072 4.22420360836713e-15 1.84322789196845e-12
Solyc07g043670.1.1.1 235.159950121847 -4.53099546851104 0.577515575820949 -7.84566799271197 4.30654911895557e-15 1.86926897810666e-12
Solyc01g090760.5.1.2 331.026262723287 -3.24672434392604 0.414513543968262 -7.8326134119628 4.77831831726617e-15 2.06318278337665e-12
Solyc09g090600.3.1.3 404.93790901769 -3.50829616875502 0.44801954073425 -7.83067667764077 4.85251100769095e-15 2.08430511877225e-12
Solyc02g083490.3.1.2 206.117679702807 3.76176122143835 0.48216073167378 7.80188218227501 6.09905766007083e-15 2.60616209961679e-12
Solyc07g006900.2.1.1 170.695927412972 -4.67926115010591 0.59998745305594 -7.79893167144221 6.24334561024922e-15 2.65406552823326e-12
Solyc03g083840.3.1.2 277.157397851645 -4.46231950882625 0.572281959087805 -7.79741426051418 6.31885413213647e-15 2.67238923219125e-12
Solyc12g100110.1.1.1 341.643856494703 -4.45819228176079 0.572209079235254 -7.79119458873158 6.63785944436441e-15 2.79298096110578e-12
Solyc04g076950.3.1.1 221.039158789413 -3.37635427353434 0.434678970830416 -7.76746633747685 8.00716093370099e-15 3.35203331067168e-12
Solyc12g008900.2.1.1 129.098989396311 5.21737354919713 0.672031066502767 7.76358982382795 8.25586039733042e-15 3.43869094428202e-12
Solyc06g074350.3.1.4 111.405971607116 -4.28970979504268 0.552596885249438 -7.76281935267575 8.30618835309847e-15 3.44226810793985e-12
Solyc06g051550.5.1.4 212.039051232899 -4.16244217794313 0.536631263443273 -7.75661513128211 8.72261240719282e-15 3.59676922610596e-12
